ClassLoader.loadClass;Harness;java.lang.Class.forName0;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;java.lang.Runtime;avrora.actions.SimAction.run;93;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.RuntimeException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.RuntimeException;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.String;cck.text.StringUtil.<clinit>;58;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.String;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.StringBuffer;cck.text.StringUtil.toList;1032;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.StringBuffer;org.dacapo.harness.Digest.toString;44;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.StringBuilder;avrora.Main.loadUserDefaults;147;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.StringBuilder;org.dacapo.harness.Data.<clinit>;39;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.System;Harness.makeHarnessClassLoader;51;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.System;avrora.Main.loadUserDefaults;144;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.System;jdk.nio.zipfs.ZipFileSystem.lambda$static$0;87;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.Thread;java.lang.Class.getDeclaredConstructors0;;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.ThreadLocal;jdk.nio.zipfs.ZipFileSystem$IndexNode.<clinit>;2593;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.Throwable;java.lang.Class.forName0;;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.Throwable;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.UnsupportedOperationException;avrora.sim.mcu.ATMega128.installDevices;393;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.UnsupportedOperationException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.UnsupportedOperationException;org.dacapo.harness.CommandLineArgs.makeOption;482;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.invoke.LambdaMetafactory;jdk.nio.zipfs.ZipFileSystem.<clinit>;86;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.invoke.LambdaMetafactory;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;291;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.reflect.Constructor;org.dacapo.harness.TestHarness.runBenchmark;218;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.reflect.InvocationTargetException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.lang.reflect.Method;Harness.main;39;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.net.URI;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.net.URISyntaxException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.net.URLClassLoader;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.ByteBuffer;jdk.nio.zipfs.ZipFileSystem.readFullyAt;1233;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.channels.AsynchronousFileChannel;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.channels.FileChannel;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.channels.SeekableByteChannel;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.charset.Charset;jdk.nio.zipfs.ZipCoder.get;72;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.charset.StandardCharsets;jdk.nio.zipfs.ZipCoder$UTF8.<init>;49;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.AccessDeniedException;jdk.nio.zipfs.ZipFileSystem.<init>;176;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.AccessMode;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.ClosedDirectoryStreamException;jdk.nio.zipfs.ZipPath.newDirectoryStream;755;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.ClosedFileSystemException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.CopyOption;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.DirectoryIteratorException;jdk.nio.zipfs.ZipPath.newDirectoryStream;755;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.DirectoryNotEmptyException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.DirectoryStream$Filter;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.DirectoryStream;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileAlreadyExistsException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileStore;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileSystem;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileSystem;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;286;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileSystemAlreadyExistsException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileSystemException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileSystemNotFoundException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileSystems;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;285;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.FileVisitOption;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;291;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.Files;jdk.nio.zipfs.ZipFileSystemProvider.ensureFile;85;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.Files;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;291;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.InvalidPathException;jdk.nio.zipfs.ZipFileSystem.<init>;176;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.LinkOption;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.NoSuchFileException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.NotDirectoryException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.OpenOption;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.OpenOption;org.dacapo.harness.Benchmark.getMD5;403;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.Path;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.Path;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;291;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.Paths;jdk.nio.zipfs.ZipFileSystemProvider.uriToPath;76;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.Paths;org.dacapo.harness.Data.<clinit>;36;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.ProviderMismatchException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.ReadOnlyFileSystemException;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.StandardOpenOption;jdk.nio.zipfs.ZipFileSystem.<init>;177;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.BasicFileAttributeView;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.BasicFileAttributes;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.FileAttribute;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.FileAttributeView;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.PosixFileAttributeView;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.PosixFileAttributes;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.attribute.PosixFilePermissions;jdk.nio.zipfs.ZipFileSystem.<clinit>;101;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.nio.file.spi.FileSystemProvider;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.AccessController;jdk.nio.zipfs.ZipFileSystem.<clinit>;86;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.BasicPermission;java.lang.ClassLoader.defineClass1;;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.CodeSource;org.dacapo.harness.TestHarness.getManifestAttribute;284;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.MessageDigest;org.dacapo.harness.Benchmark.getMD5;401;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.NoSuchAlgorithmException;org.dacapo.harness.FileDigest.getText;84;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.Permission;org.dacapo.harness.Benchmark.getMD5;409;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.PrivilegedAction;jdk.nio.zipfs.ZipFileSystem.<clinit>;86;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.PrivilegedActionException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.security.ProtectionDomain;org.dacapo.harness.TestHarness.getManifestAttribute;284;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.text.CharacterIterator;cck.util.Option$List.parseString;533;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.text.StringCharacterIterator;cck.text.StringUtil.toList;1031;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.time.DateTimeException;jdk.nio.zipfs.ZipFileSystem$Entry.readCEN;2798;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.time.LocalDateTime;jdk.nio.zipfs.ZipUtils.dosToJavaTime;216;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.time.ZoneId;jdk.nio.zipfs.ZipUtils.dosToJavaTime;218;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.time.zone.ZoneRules;jdk.nio.zipfs.ZipUtils.dosToJavaTime;218;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.ArrayList;avrora.sim.radio.noise.<clinit>;34;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.ArrayList;jdk.nio.zipfs.ZipFileSystem.<init>;2390;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.ArrayList;org.apache.commons.cli.Option.<init>;328;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Arrays;avrora.core.Program.<init>;111;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Arrays;jdk.nio.zipfs.ZipFileSystem$IndexNode.name;2606;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Arrays;org.apache.commons.cli.PosixParser.flatten;124;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Calendar;javax.xml.bind.DatatypeConverter.initConverter;155;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Collection;avrora.Defaults.addActions;170;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Collection;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Collection;org.dacapo.harness.TestHarness.main;101;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Collections;cck.util.ClassMap.getSortedList;203;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Collections;jdk.nio.zipfs.ZipFileSystem.<init>;1133;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Collections;org.apache.commons.cli.Options.getRequiredOptions;269;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Comparator;cck.util.Options.newOption;65;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.GregorianCalendar;javax.xml.bind.DatatypeConverter.initConverter;155;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.HashMap;cck.util.Options.<init>;55;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.HashMap;jdk.nio.zipfs.ZipFileSystemProvider.<init>;55;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.HashMap;org.dacapo.parser.Config.<init>;255;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.HashSet;avrora.arch.legacy.LegacyRegister$Set.<init>;278;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.HashSet;jdk.nio.zipfs.ZipFileSystem.<init>;1132;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.HashSet;org.apache.commons.cli.Options.getOptionGroups;251;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Iterator;avrora.Main.parseOptions;328;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Iterator;jdk.nio.zipfs.ZipFileSystem.<init>;176;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Iterator;org.apache.commons.cli.Parser.parse;136;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.LinkedHashMap;jdk.nio.zipfs.ZipFileSystem.initCEN;1557;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.LinkedHashMap;org.apache.commons.cli.Options.<init>;44;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.LinkedList;cck.text.StringUtil.toList;1028;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.LinkedList;org.apache.commons.cli.CommandLine.<init>;81;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.List;cck.util.Option$List.parseString;533;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.List;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.List;org.dacapo.harness.TestHarness.main;101;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.ListIterator;org.apache.commons.cli.Parser.parse;161;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Locale;org.dacapo.harness.TestHarness.main;80;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Map;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Map;org.dacapo.harness.CommandLineArgs.<clinit>;145;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.NoSuchElementException;avrora.sim.types.SensorSimulation.createNoise;364;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.NoSuchElementException;jdk.nio.zipfs.ZipDirectoryStream.iterator;74;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Objects;jdk.nio.zipfs.ZipFileSystem.getInode;1892;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Properties;org.dacapo.harness.Data.getLocation;58;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Set;cck.util.Options.process;161;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Set;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Set;org.dacapo.harness.TestHarness.main;108;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Stack;cck.text.Status.<clinit>;58;org.dacapo.harness.DacapoClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.TreeMap;org.dacapo.harness.DacapoClassLoader.sortURLs;38;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.Vector;org.dacapo.parser.ConfigFile.sizeClause;161;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.concurrent.ExecutorService;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.concurrent.TimeUnit;jdk.nio.zipfs.ZipUtils.dosToJavaTime;217;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.concurrent.atomic.AtomicInteger;org.dacapo.harness.LatencyReporter.<clinit>;47;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.concurrent.locks.Lock;jdk.nio.zipfs.ZipFileSystem.beginWrite;1186;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.concurrent.locks.ReadWriteLock;jdk.nio.zipfs.ZipFileSystemProvider.getZipFileSystem;125;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.concurrent.locks.ReentrantReadWriteLock;jdk.nio.zipfs.ZipFileSystem.<init>;1209;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.function.BinaryOperator;org.dacapo.harness.Benchmark.getDeps;386;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.function.Function;jdk.nio.zipfs.ZipFileSystem.<init>;132;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.function.Function;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;291;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.function.Predicate;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;292;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.jar.Attributes$Name;org.dacapo.harness.TestHarness.getManifestAttribute;288;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.jar.Attributes;org.dacapo.harness.TestHarness.getManifestAttribute;288;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.jar.Manifest;org.dacapo.harness.TestHarness.getManifestAttribute;287;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.regex.PatternSyntaxException;jdk.nio.zipfs.ZipFileSystem$Entry.readCEN;2798;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.stream.Collectors;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;295;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.stream.Stream;org.dacapo.harness.CommandLineArgs.extractBenchmarkSet;292;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.zip.DeflaterOutputStream;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.zip.InflaterInputStream;java.lang.ClassLoader.defineClass2;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.zip.ZipException;java.lang.Class.getDeclaredMethods0;;jdk.internal.loader.ClassLoaders$PlatformClassLoader;BootstrapClassLoader
ClassLoader.loadClass;java.util.zip.ZipInputStream;org.dacapo.harness.TestHarness.main;108;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;javax.xml.bind.DatatypeConverter;org.dacapo.harness.Benchmark.getMD5;409;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;javax.xml.bind.DatatypeConverterImpl;javax.xml.bind.DatatypeConverter.initConverter;155;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;javax.xml.bind.DatatypeConverterInterface;org.dacapo.harness.Benchmark.getMD5;409;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;javax.xml.bind.JAXBPermission;org.dacapo.harness.Benchmark.getMD5;409;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;javax.xml.datatype.DatatypeConfigurationException;javax.xml.bind.DatatypeConverter.initConverter;155;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;javax.xml.datatype.DatatypeFactory;javax.xml.bind.DatatypeConverterImpl.<clinit>;905;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
ClassLoader.loadClass;jdk.internal.jrtfs.JrtFileSystemProvider;java.lang.Class.forName0;;jdk.internal.loader.ClassLoaders$AppClassLoader;BootstrapClassLoader
